latinad_id,display_name,latitude,longitude,city
10485,C.C PLAZA DE LAS AMERICAS - Parqueaderos,4.6188556,-74.1352285,
10488,Valla Calle 100 CRA 15,4.6849242,-74.0476292,
10489,METROLINEA BMANGA,4.680663,-74.0409398,
11426,Maxi Mis,4.63942,-74.062,
11427,Cigarreria La 64,4.67795,-74.1,
11428,Bar Simpson,4.67915,-74.095,
11429,Cigarreria Y Cafeteria La Gran 6,4.65156,-74.06,
11430,Tienda Charles,4.70269,-74.072,
11431,Cigarreria Quindio Donde Teo,4.57882,-74.086,
11432,11100787,4.58978,-74.082,
11433,El Triunfo,4.58246,-74.079,
11434,Distribuidora Palermo,4.70269,-74.072,
11435,El Rincon De Jd,4.63153,-74.107,
11436,Condor2,4.70269,-74.072,
11437,Cigarreria La Barcelona,4.5995,-74.096,
11438,Cigarrera Punto Express De La 66,4.70269,-74.072,
11439,El Buque,4.70269,-74.072,
11440,Cigarreria La Chata,4.5967,-74.092,
11441,Tienda Chaparral,4.68074,-74.095,
11442,Taberna Natus,4.5929,-74.137,
11443,Boliranas Carvajal,4.61569,-74.139,
11444,Bar Restaurante Donde Esperancit,4.64456,-74.062,
11445,Donde Pansas,4.67916,-74.095,
11446,Donde La Gallina,4.67133,-74.143,
11447,Donde Francy,4.58448,-74.141,
11448,El Sol,4.58766,-74.138,
11449,El Joker,4.6502,-74.135,
11450,Donde Jhojan,4.61899,-74.127,
11453,Merkadona,4.58885,-74.098,
11454,Minimercado V Mayor,4.58871,-74.126,
11455,Cigarreria Los Gafufos,4.6088,-74.138,
11456,Distri Granos J. C.,4.65144,-74.141,
11457,Autoservicio Donde Siempre,4.65388,-74.138,
11458,Supermercado F M,4.63106,-74.135,
11459,Mercados La Cosecha,4.5811,-74.088,
11460,Merktiendas 371,4.64593,-74.144,
11463,Autoservicio Pueblo Nuevo,4.66573,-74.156,
11464,Agilmercar Sas,4.68168,-74.151,
11465,Supermercado Al Dia,4.58913,-74.127,
11466,Dedison,4.72086,-74.053,
11467,Uni Y Acosta,4.73592,-74.102,
11468,Llaneradas 137,4.72127,-74.046,
11469,Colonia Boyacense,4.70269,-74.072,
11470,Mi Tienda Pinar,4.70269,-74.072,
11471,Tienda Brasil,4.72612,-74.053,
11472,Rosalba Salinas,4.70269,-74.072,
11473,Salsalmentaria Emily,4.70269,-74.072,
11474,DONDE MARCELO,4.73826,-74.103,
11475,Autoservicio La CaÃ±iza,4.735877,-74.109,
11476,Bolirana El Tigre,4.70269,-74.072,
11477,La Cascada,4.74142,-74.127,
11478,Cigarreria El Cocuyano,4.74354,-74.112,
11479,Bar Zusi,4.74222,-74.11,
11480,Galguerias Y Algo Mas,4.70339,-74.107,
11481,Ninimarket Leon De Oro,4.72046,-74.092,
11482,Tienda Dioselino,4.70113,-74.124,
11483,Merca Rapid,4.7237,-74.052,
11484,Auto Espac Morato,4.690216,-74.076,
11485,Bar El Boli Rana El Tolimense,4.70269,-74.072,
11486,Arcadia,4.72601,-74.096,
11487,Bar La Jungla,4.70269,-74.072,
11488,Marleni Manrique,4.70269,-74.072,
11489,Tienda Los Compadres,4.70269,-74.072,
11490,Alameda Express J.w,4.70269,-74.072,
11491,El Refugio San Cristobal Norte,4.73722,-74.027,
11492,Donde Canta La Rana,4.76152,-74.03,
11493,Frutimax,4.74199,-74.108,
11494,Cafeteria Y Cigarreria Fenix,4.73133,-74.051,
11495,Distribuidora Mil Y Un Dulces,4.70269,-74.072,
11496,Oxigeno 2,4.715721,-74.053,
11497,Beer Martha,4.70457,-74.024,
11498,Donde Sonia,4.70269,-74.072,
11499,Cigarreria La Gran Esquina,4.70269,-74.072,
11500,Justo Aqui,4.70269,-74.072,
11501,Fruver Market La Colina,4.70269,-74.072,
11502,Supermercado Cifarreria La Nueva,4.70269,-74.072,
11503,Supermercado El Sol,4.70269,-74.072,
11504,Cigarreria Sindy,4.72596,-74.113,
11505,Autoservicio Garces,4.70269,-74.072,
11506,Minimarket La Huerta,4.70269,-74.072,
11507,Granos Y Viveres La Hormiga,4.70269,-74.072,
11508,Minimarket Los Angeles,4.70269,-74.072,
11509,Auto Servicio Mega Express,4.70269,-74.072,
11510,Cigarreria Dos Esquinas,4.68923,-74.101,
11511,Distri Spress,4.70269,-74.072,
11512,Medina,4.70269,-74.072,
11513,Surti Express El Diamante,4.70269,-74.072,
11514,Boli Rana La 94,4.70269,-74.072,
11515,La Paisa 161,4.70269,-74.072,
11516,Cigarreria Panda,4.70269,-74.072,
11517,Rapi Mercado Arvida,4.70269,-74.072,
11518,Cigarreria Autoservicio Oeg,4.70269,-74.072,
11519,Surti Mercados Del Norte,4.70269,-74.072,
11520,Mercados La 52,4.70269,-74.072,
11521,El Gran Clane,4.70269,-74.072,
11522,Supermercado La Paisita,4.70269,-74.072,
11523,Merkado Hermanos,4.74102,-74.027,
11524,Supermercado Valentina,4.70269,-74.072,
11525,Supermercado Marion,4.70269,-74.072,
11526,Quinta Rosales,4.70269,-74.072,
11527,Fapego Sas,4.70269,-74.072,
11528,Supermercado El Parque,4.72681,-74.04,
11529,Cigarreria Y Restaurante Alma Llane,4.712905,-74.062,
11530,Cigarreria Barrancas 156,4.73204,-74.026,
11531,Porto Di San Cipriano,4.70269,-74.072,
11532,Supermercado El MoniquireÃ±o,4.70269,-74.072,
11533,Multiservicio La Serena,4.70977,-74.094,
11534,Cigarreria La Playita,4.74326,-74.11,
11535,Sofi Caro,4.70463,-74.102,
11536,Mercados La EspaÂ¤ola,4.70201,-74.097,
11537,Supermercado Delhogar Express,4.75816,-74.037,
11538,Supermercado El AguadeÃ±o,4.72973,-74.093,
11539,Minimercado Cigarreria Jm,4.73703,-74.022,
11540,Merca2,4.76035,-74.034,
11541,Centavo Menos,4.70269,-74.072,
11542,Tienda La Mona,4.75402,-74.091,
11543,Supermarket El Dorado,4.67515,-74.121,
11544,Auto Servicio El Mio,4.70269,-74.072,
11545,Distribuidora Villa Cindy,4.74459,-74.128,
11546,La 132,4.74321,-74.112,
11547,Mercados Nancy,4.74008,-74.128,
11548,Tienda Jeidy,4.70269,-74.072,
11549,Merca Plaza Reina,4.70269,-74.072,
11550,Gochos Cigarreria,4.732203,-74.103,
11551,Deposito Nelly,4.63569,-74.169,
11552,Cigarreria Tercer Tiempo,4.70269,-74.072,
11553,Detodito,4.70269,-74.072,
11554,Julimar,4.70269,-74.072,
11555,Supermercado La Felicidad,4.70269,-74.072,
11556,Tienda Clarelandia,4.610764,-74.183,
11557,Supermercado Los Pingos,4.61156,-74.192,
11558,Mercados Populares La 40,4.6427,-74.172,
11559,Supermercado El TriunfÃ“,4.70269,-74.072,
11560,Bar Cigarreria Flippers,4.64209,-74.197,
11561,La Rokola Mm,4.70269,-74.072,
11562,Cigarreria Surti,4.70269,-74.072,
11563,Tienda DoÃ±a Nancy,4.70269,-74.072,
11564,Cigarreria Liverpool,4.70269,-74.072,
11565,Bar Simpson Md,4.611306,-74.187,
11566,P Y P,4.602529,-74.181,
11567,Auriga,4.70269,-74.072,
11568,Distribuidora De Bebidas Mg,4.70269,-74.072,
11569,Supermercado Santa Ana,4.70269,-74.072,
11570,Cigarreria Samy,4.70269,-74.072,
11571,El Mocho,4.70269,-74.072,
11572,Licorera Confiteria Ginebra,4.63902,-74.159,
11573,Tienda Sofi,4.70269,-74.072,
11574,Canchas Jorge,4.70269,-74.072,
11575,Mini Tienda La Corona,4.70269,-74.072,
11576,Rapiexpres,4.70269,-74.072,
11577,Campo Deportivo La Tercera,4.70269,-74.072,
11578,Luz Marina Fino Arias,4.70269,-74.072,
11579,Tienda Andres,4.6323,-74.203,
11580,Licorera Y Cigarreria Lb,4.70269,-74.072,
11583,El Parasol 2,4.70269,-74.072,
11584,Tienda El Rosal,4.70269,-74.072,
11585,Los Garnica,4.70269,-74.072,
11586,La Esquina De La 45,4.59926,-74.148,
11587,Sup La Constancia De Los Viveres,4.60452,-74.153,
11588,Variedades Yulieth,4.625,-74.172,
11589,Las Palmas,4.70269,-74.072,
11590,Supermercado Idema Villa Ana,4.60548,-74.201,
11591,La Fuente De Sebas,4.61932,-74.154,
11592,Malu Fruver Y Supermercado,4.58791,-74.159,
11593,Jp,4.70269,-74.072,
11594,Leydi Tatiana,4.70269,-74.072,
11595,La Playita,4.56023,-74.149,
11596,El ComodÃn De Papel,4.70269,-74.072,
11597,Fantasias Club Billar,4.70269,-74.072,
11598,Santander,4.70269,-74.072,
11599,La Nena,4.47274,-74.123,
11600,Gustavo Alonso,4.70269,-74.072,
11601,Cigarreria Maep,4.70269,-74.072,
11602,Cigarreria La 42 Del Sur,4.54988,-74.1,
11603,Cigarreria Don Jorgito,4.70269,-74.072,
11604,Donde Tomas,4.70269,-74.072,
11605,Tienda Maecha,4.49548,-74.109,
11606,Herme s,4.70269,-74.072,
11607,Deposito Los Compadres,4.564142,-74.136,
11608,Donde Jeny,4.70269,-74.072,
11609,Myryam,4.494099,-74.112,
11610,Rinconcito Bar,4.70269,-74.072,
11611,Surtimax,4.56071,-74.137,
11612,Mercados Macadani,4.56318,-74.149,
11613,Autoservicio Punto 26,4.58702,-74.11,
11614,La Abejita,4.55562,-74.098,
11615,Rinconcito NorteÃ±o H G,4.55503,-74.098,
11681,Tiendas Ya La Laguna,4.67237,-74.151,
11682,Tiendas Ya Modelia,4.66587,-74.119,
11683,Tiendas Ya Portal Banderas,4.614353,-74.177,
11685,Campo De Tejo Los Faroles Don Da,4.70269,-74.072,
11686,Tropical Fruver,4.7099,-74.0612,
11687,Tienda La Agencia,4.70269,-74.072,
11688,Los 3 Hermanos Mejia,4.70269,-74.072,
11689,Tienda La Favorita De Los Nogale,4.70269,-74.072,
11690,Punto Azul,4.70269,-74.072,
11691,La Fortaleza,4.70269,-74.072,
11692,Tienda Eboli,4.70269,-74.072,
11693,Tienda Cheverisima 1,4.70269,-74.072,
11694,Tienda Mi Segundo Romance,4.70269,-74.072,
11695,Tienda La ViÃ±a,4.70269,-74.072,
11696,La Casona Santandereana,4.70269,-74.072,
11697,Supertienda Camin,4.70269,-74.072,
11698,Autoservicio Miramar Ii,4.70269,-74.072,
11699,Supertienda La Rueda,4.70269,-74.072,
11700,Autoservicio Y Panaderia Rancho,4.70269,-74.072,
11701,Mercadito La 66,4.70269,-74.072,
11702,La Nueva Embajada,4.70269,-74.072,
11703,Distrioriente,4.70269,-74.072,
11704,Autoservicio Begamax,4.70269,-74.072,
11706,Cigarreria Licor Store Blues,4.54392,-74.108,
11707,CigarrerÃ­a Y CafeterÃ­a Carrasque,4.59324,-74.092,
11708,Minimarket El Quiroga,4.70269,-74.072,
11709,Miscelanea De Todito,4.70269,-74.072,
11710,Super Tienda La Regalia,4.70269,-74.072,
11711,Mercados Paguemenos,4.70269,-74.072,
11712,Surtyfruver La 23,4.70269,-74.072,
11714,Minimercado DoÃ±a Celi,4.70269,-74.072,
11910,NP-Modelorama Camarones,19.4777878,-99.1908398,
12650,NP-Modelorama E Sexta,25.79547,-100.24849,
12651,NP-Modelorama Casa Blanca,25.73268,-100.24002,
12652,NP-Modelorama La Fuente,25.661151,-100.18913,
12653,NP-Modelorama San Cayetano,20.10563,-98.77245,
12654,NP-Modelorama Venta Prieta,20.08939,-98.77063,
12655,NP-Modelorama Panoramico,20.09604,-98.74478,
12656,NP-Modelorama Ceuni,20.114532,-98.714557,
12657,ModeloramaÂ Tepeyac,20.5321,-97.4326,
12658,NP-Modelorama Nacional,20.54491,-97.43442,
12659,Modelorama Palmar,20.11342,-98.7721,
12660,NP-Modelorama Nopancalco,20.08873,-98.79008,
12661,NP-Modelorama Topo Grande Ii,25.78939,-100.31839,
12662,NP-Modelorama Farolito,25.777995,-100.311262,
12663,ModeloramaÂ CasaÂ Blanca,20.52852,-97.44866,
12664,Modelorama ArroyoÂ DelÂ Maiz,20.54178,-97.428,
12665,NP-Modelorama Andes,20.52581,-97.44782,
12666,Modelorama 2 De Abril,20.54881,-97.43966,
12667,NP-Mod San Cristobal Propio,19.525403,-99.054727,
12668,Modelorama El Caifan,25.688166,-100.28919,
12669,Modelorama Chavez,25.79829,-100.25239,
12670,ModeloramaÂ Kawatzin,20.477727,-97.447475,
12671,NP-Modelorama Montes De Oca,20.5379,-97.45718,
12672,NP-Modelorama Secreto,20.50865,-97.469342,
12673,NP-Modelorama Wendy 2,20.498258,-97.469382,
12674,Modelorama Alfaro,25.67919,-100.09185,
12675,NP-Modelorama Cadiz,25.68811,-100.33679,
12676,NP-Cmo Modelorama Agencia Tlaquepaque,20.625698,-103.32791,
12677,NP-Modelorama San Pablo,20.569945,-103.324251,
12678,NP-Punto Progreso,22.13083,-100.95469,
12679,NP-Punto Manuel Muro,22.15334,-100.96089,
12680,NP-Punto Av. De Las Torres,22.14366,-100.95931,
12681,NP-Punto NiÃ±o Artillero,22.14074,-101.0071,
12682,Modelorama Agencia 2,22.21011,-100.99853,
12683,NP-Punto Pedro Moreno 2,22.15639,-100.98368,
12684,NP-Valentin Amador 2,22.1659,-100.94357,
12685,NP-Tatanacho,22.14034,-100.99247,
12686,NP-Modelorama Tauro,25.54611,-103.44737,
12687,NP-Punto Justo Corro,22.13825,-100.98008,
12688,NP-Punto Privadas De La Hacienda,22.14551,-100.89008,
12689,NP-Modelorama La Palma,22.164381,-100.955971,
12690,NP-Coronel Romero,22.12887,-100.98595,
12691,NP-Las Camelinas,22.16818,-101.01777,
12692,Modelorama Seccion 38,25.518909,-103.385089,
12693,Modelorama Vinicola,25.55829,-103.41715,
12694,Modelorama Rosas,25.5445,-103.3885,
12695,NP-Modelorama  Agencia,25.53506,-103.391869,
12696,NP-Modelorama El Roble,20.5512,-100.4094,
12697,NP-Modelorama Naranjo,20.535345,-100.40796,
12698,NP-Modelorama Valle Oriente,25.5315,-103.36021,
12699,NP-Modelorama Palenque Lagunero  Fx,25.52219,-103.38136,
12700,NP-Modelorama Pits,25.54356,-103.46242,
12701,Modelorama Aleman,20.54522,-97.4264,
12702,Modelorama Florencia,22.14207,-100.93903,
12703,NP-Punto Pedro Moreno,22.1548,-100.98287,
12704,"ModeloramaÂ 1,2,3",20.533142,-97.465719,
12705,Modelorama Limon,20.534159,-97.447366,
12706,Modelorama La Chapu,20.551624,-97.43772,
12707,Modelorama El Venao,21.00233,-89.71695,
12708,NP-Modelorama Gabriela,20.997841,-89.706871,
12709,NP-Cmo Modelorama Francisco Villa,20.63175,-105.22615,
12710,NP-Modelorama El Cisne,22.144001,-100.92614,
12711,NP-Modelorama Los Angeles De Dine,20.976002,-89.682216,
12712,NP-Modelorama Yarisol,20.969408,-89.684066,
12713,NP- Modelorama Villa Universidad,19.6864,-101.206,
12714,NP-Punto Himalaya,22.13864,-101.02641,
12715,NP-Modelorama La Tanda,20.953762,-89.66323,
12716,NP-Modelorama Estadio Morelos,19.720795,-101.227672,
12717,NP-Modelorama El Punto 15 De Noviembre,23.218,-106.40547,
12718,Modelorama Villa Galaxia,23.23808,-106.41179,
12719,NP-Modelorama Maye,23.19519,-106.41943,
12720,Modelorama Prados Del Sol,23.26697,-106.42586,
12721,NP-Modelorama Los Jarochos,20.929296,-89.61889,
12722,NP-Modelorama Castilla Camara,20.937852,-89.646415,
12723,NP-Modelorama El Perico,20.965923,-89.613747,
12724,NP-Modelorama Rio Amatlan,19.692915,-101.18201,
12725,NP-Modelorama Paseo De La Rep I,19.692523,-101.23998,
12726,Modelorama NiÃ±o Artillero,19.698242,-101.25099,
12727,NP-Modelorama Indeco,19.68661,-101.22586,
12728,NP-Modelorama El Morro,22.173432,-100.941824,
12729,Modelorama Villas Del Sol,23.2566,-106.37238,
12730,NP-Modelorama Juan Pablo 2,23.24544,-106.41099,
12731,NP-Modelorama Juarez,23.23259,-106.40354,
12732,NP-Modelorama Cazador Montejo,20.92652,-89.6074,
12733,NP-Modelorama Super 54,20.98384,-89.60508,
12734,NP-Modelorama Terranova,21.020681,-89.654918,
12735,NP-Modelorama 31 De Diciembre,25.79134,-100.19657,
12736,NP-Punto Central De Abastos,22.14212,-100.9232,
12737,NP-Modelorama Libramiento 2,23.26509,-106.40094,
12738,Modelorama Vergel Iii Chevas Iii,20.95624,-89.58233,
12739,NP-Modelorama La Jarochita,20.99416,-89.6447,
12740,NP-Modelorama Selene,20.964536,-89.592578,
12741,NP-Modelorama Yesenia,20.953377,-89.582497,
12742,Cmo Punto Modelorama Barrilito,20.73408,-105.27673,
12743,Modelorama La Curva,20.976499,-89.567935,
12744,Modelorama Ms Claire,21.13498,-89.584022,
12745,NP-Modelorama Woody,20.9523,-89.59197,
12746,NP-Modelorama Utez,22.71712,-102.49183,
12747,NP- Modelorama Aresty,22.73343,-102.49536,
12748,NP-Modelorama La Zacatecana,22.73222,-102.47919,
12749,NP-Modelorama El Dorado,32.487821,-116.868944,
12750,NP-Pm Modelorama Lomas De Guayangareo,19.7015601,-101.16027,
12751,Modelorama Ana Ma. Gallaga,19.676425,-101.22428,
12752,NP-Modelorama Libramiento Sur,19.701419,-101.244116,
12753,NP-Modelorama Santa Maria,19.678522,-101.194754,
12754,NP-Modelorama Ruma Itzicuaro,19.67839,-101.25246,
12755,Modelorama Morelos Oriente,20.94955,-89.59866,
12756,Modelorama Six Roble,22.74111,-102.51806,
12757,NP-La Plata,22.744205,-102.50593,
12758,Modelorama Las Fuentes,32.47007,-116.84498,
12759,NP-Modelorama Real De San Francisco,32.48682,-116.84982,
12760,NP-Modelorama Coahuila,25.665778,-100.137607,
12761,NP-Modelorama Las Quintas,22.76874,-102.49067,
12762,NP-Modelorama Virreyes,22.75626,-102.4946,
12763,NP-Modelorama San Miguel,22.72857,-102.47481,
12764,NP-Modelorama Esmeralda,32.47047,-117.01219,
12765,NP-Mod Sam Carlos,32.45964,-116.83607,
12766,NP-Modelorama Condesa,32.4742,-116.86189,
12767,NP-Modelorama Miki,32.47325,-116.87364,
12768,NP-Cmo Punto Modelo Pegaso,19.24717,-103.71751,
12769,NP-Cmo Modelorama Monarcas,19.24054,-103.6939,
12770,NP-Cmo Modelorama Lorenzo,19.23715,-103.71662,
12771,NP-Modelorama El Cruzeiro,22.75568,-102.59399,
12772,NP-Modelorama Plaza Hiza,22.75566,-102.50896,
12773,Modelorama Jb Ovs,22.75674,-102.59095,
12774,NP-Modelorama El Columpio,22.76699,-102.50129,
12775,NP-Modelorama Las Aguilas,22.762,-102.50482,
12776,NP-Colinas Del Vergel,22.74788,-102.59261,
12777,NP-Modelorama Janeth,32.48811,-116.82629,
12778,NP-Mod Xtra Mart,32.449586,-116.911874,
12779,NP-Mod Gardenias,32.47754,-116.84154,
12780,NP-Cmo Punto Modelo Puebla,19.221541,-103.695684,
12781,NP-Cmo Modelorama Prados Del Sur,19.22419,-103.735654,
12782,Cmo Modelorama Del Trabajo Colima,19.240365,-103.717797,
12783,NP-Modelorama Six Sauceda,22.75739,-102.50673,
12784,Modelorama La Purisima,22.75607,-102.52836,
12785,NP-Vialidad Arroyo De La Plata,22.73862,-102.51716,
12786,NP- Magisterial,22.74846,-102.61725,
12787,NP-Modelorama 3 de Octubre,32.45486,-116.9506,
12788,NP-Modelorama Refugio,32.47404,-116.86008,
12789,NP-Cmo Modelorama La Reserva,19.2624,-103.77061,
12790,NP-Cmo Punto Modelo Akolliman,19.288506,-103.734004,
12791,NP-Cmo Modelorama El Gallero,19.26379,-103.72764,
12792,Cmo Modelorama Guzman Lo De Villa,19.23138,-103.76885,
12793,NP-Punto Modelo Gonzalez Ortega,22.7581,-102.59763,
12794,Modelorama El Orito,22.74985,-102.61422,
12795,NP-Modelorama Puerta De Hierro,22.76692,-102.55674,
12796,NP-Punto Modelo Huerta Vieja,22.75375,-102.60329,
12797,NP-Punto Modelo Av Mexico,22.76306,-102.54437,
12798,Modelorama Mayo,22.75311,-102.51642,
12799,NP- Modelorama Gavilanes,22.7633,-102.53825,
12800,NP-El Dorado 2,22.76065,-102.52471,
12801,NP-Cmo Modelorama El Mirador,19.23915,-103.6895,
12802,NP-Cmo Modelorama Galvan,19.238109,-103.717662,
12803,NP-Modelorama Lomas Bizantinas,22.75329,-102.57272,
12804,NP-Punto Modelo Marcelino,22.76438,-102.54757,
12805,NP-Modelorama Diesel,22.769613,-102.596362,
12806,NP-Modelorama Alma Obrera,22.75792,-102.56701,
12807,NP-Modelorama El Valle,32.48073,-116.96432,
12808,Modelorama Vencecia,32.50688,-116.85998,
12809,Modelorama El  Paisano,32.44749,-116.98293,
12810,NP-Modelorama Charolays,32.50593,-116.87639,
12811,NP-Modelorama La Tapatia,32.47817,-117.01642,
12812,NP-Modelorama Nohelia,32.47663,-117.02641,
12813,NP-Modelorama Rocamar,32.512622,-116.894662,
12814,NP-Modelorama El PeÃ±on,32.529844,-116.873438,
12815,NP-Mod Jaime,32.501041,-116.873231,
12816,NP-Mod Oscarin,32.508522,-116.910526,
12817,NP-Cmo Modelorama Paraiso,19.229537,-103.70271,
12818,NP-Cmo Modelorama Palo Alto,19.27286,-103.78186,
12819,NP-Punto Modelo Las Colonias,22.77421,-102.5667,
12820,NP-Modelorama Vivac,22.76989,-102.57325,
12821,NP-Pto Modelorama Colinas Del Padre,22.7462,-102.5904,
12822,NP-Modelorama San Marcos,22.76775,-102.58671,
12823,Modelorama Np San Juanito,22.78779,-102.56962,
12824,NP-Modelorama Cerrillo,22.761562,-102.569769,
12825,NP-Modelorama Panduro,32.49056,-116.87442,
12826,NP-Modelorama Reyes Heroles,22.75811,-102.57343,
12827,NP-Modelorama Lazaro Cardenas,22.77718,-102.58205,
12828,Modelorama Bosques De China,19.62646,-99.02908,
12829,Modelorama Plaza Zumpango,19.79424,-99.08325,
12830,Modelorama Las Cruces,19.80045,-99.09615,
12831,NP-Mod Crespo,32.46742,-116.87698,
12832,Modelorama 8050162,31.610358,-106.388598,
12833,Modelorama El Arroyo,24.78933,-107.35759,
12834,Modelorama Los Pinos,24.7898,-107.4115,
12835,Modelorama Subagencia Guerrero,24.80347,-107.38536,
12836,Modelorama 8050016,31.620112,-106.375037,
12837,Modelorama Plaza Ceboruco,19.261203,-99.63121,
12838,Modelorama Totoltepec,19.31181,-99.57195,
12839,Modelorama La Lima,24.8294,-107.3765,
12840,Modelorama Los Angeles,23.18931,-106.33133,
12841,Modelorama 8050128,31.727311,-106.502297,
12842,Modelorama 8010306,28.61423,-106.01732,
12843,Modelorama Toluca 2000,19.3862,-99.57729,
12844,Modelorama Chulavista,24.754613,-107.41442,
12845,Modelorama Santa Fe,24.8426,-107.40972,
12846,Modelorama Deposito Nuevo Culiacan,24.763235,-107.41356,
12847,Modelorama 8050065,31.68353,-106.45422,
12848,Modelorama 8050073,31.73286,-106.46485,
12849,Modelorama 8050211,31.728683,-106.488751,
12850,Modelorama 2 De Marzo,19.674008,-99.130771,
12851,Modelorama Pozohuacan,19.75947,-98.96812,
12852,Modelorama Agencia San Miguel De Allende,20.90285,-100.74982,
12853,Modelorama San Cayetano Ii,20.38783,-99.9783,
12854,Modelorama Conca Ii,20.3854,-99.97897,
12855,Modelorama Aguilas,20.37507,-99.957332,
12856,Modelorama Flash Palmito,24.79794,-107.35904,
12857,Modelorama 7 Mares,25.78698,-108.99631,
12858,Modelorama Lapo Batiz,25.80114,-108.98496,
12859,Modelorama 8010091,28.63582,-106.05388,
12860,Modelorama 8010116,28.622209,-106.078668,
12861,Modelorama Francisco I Madero 06,19.25417,-99.01332,
12862,NP-Modelorma Juan Escutia,19.416701,-99.179525,
12863,Modelorama San Luis Rey,20.93743,-100.73853,
12864,Modelorama San Javier,21.02682,-101.25967,
12865,Modelorama 8010064,28.6049,-106.01125,
12866,Modelorama 8010327,28.65359,-106.11639,
12867,Modelorama Las Truchas,18.939522,-99.497277,
12868,Modelorama Villaverde,32.599998,-115.38301,
12869,Modelorama Mision,32.624587,-115.43211,
12870,Modelorama Oasis Cuauhtemoc,32.662756,-115.441441,
12871,Modelorama Gas ColÃ³n,19.26244494,-99.66232,
12872,Modelorama Tiendita 2,32.45633,-116.91842,
12873,Modelorama 8010297,28.60957,-106.06024,
12874,Modelorama El Arco,19.22429,-100.13018,
12875,Modelorama La Costera,19.199955,-100.136489,
12876,Modelorama Guaycura 1,32.4906,-116.92233,
12877,NP-Mod Ruth,32.474347,-116.849343,
12878,Modelorama Dalia,19.70932,-101.20454,
12879,Modelorama Ticateme,19.68676,-101.1835,
12880,Modelorama La Roca,20.960711,-89.673964,
12881,NP-Modelorama El Par A Todo Dar,20.98806,-89.66139,
12882,Modelorama Frontera,32.51868,-116.94569,
12883,Modelorama Constituyentes,32.52861,-116.948199,
12884,NP - Modelorama Virreyes,32.45636,-116.888105,
12885,NP-Mod San Diego,32.472994,-116.947761,
12886,Modelorama 8010179,28.74796,-106.12776,
12887,Modelorama Mesa Central,20.70344,-103.318,
12888,Modelorama Agencia Chapala,20.297207,-103.23928,
12889,Modelorama San Gaspar,20.67623,-103.25886,
12890,NP-Punto Norte,22.168318,-100.95721,
12891,NP-Punto Modelo Pinos,20.999485,-89.576765,
12892,NP-Modelorama Mundo Maya,21.03574,-89.62756,
12893,NP-Modelorama La Florida 2,21.00871,-89.57657,
12894,NP-Modelorama Premium,21.02596,-89.60528,
12895,Modelorama Playas 1,32.51302,-117.11992,
12896,Modelorama 8010014,28.73506,-106.13843,
12897,Modelorama 8010082,28.7333,-106.13643,
12898,Modelorama Pp Chuy / Fresnos,21.47916,-104.8755,
12899,Modelorama RevoluciÃ³n Social,21.49648,-104.8896,
12900,Modelorama Chuminopolis,20.968691,-89.60194,
12901,NP-Modelorama El Huolpoch Reforma,20.98392,-89.62685,
12902,Modelorama 2000,31.893425,-116.556961,
